n;Lista wiązana;Tablica dynamiczna
1045;28.03;1593.7
1046;28.03;1586.63
1047;27.4;1588.0
1048;27.03;1589.0
1049;28.4;1590.33
1050;27.7;1593.33
1051;27.7;1594.33
1052;29.33;1594.67
1053;27.67;1597.0
1054;28.67;1611.37
1055;28.7;1613.0
1056;28.07;1616.03
1057;27.03;1607.37
1058;28.33;1604.4
1059;29.0;1606.73
1060;125.93;1611.07
1061;28.7;1622.77
1062;28.37;1623.8
1063;27.73;1625.43
1064;29.17;1614.7
1065;28.43;1615.1
1066;28.4;1619.13
1067;29.13;1622.4
1068;27.37;1624.73
1069;29.7;1636.43
1070;27.33;1635.73
1071;28.73;1636.4
1072;26.47;1625.7
1073;27.7;1627.37
1074;28.7;1627.57
1075;28.67;1629.13
1076;27.67;1631.4
1077;27.4;1631.73
1078;29.0;1634.33
1079;28.4;1644.5
1080;29.0;1650.47
1081;29.07;1651.1
1082;28.17;1651.07
1083;26.67;1641.07
1084;28.07;1644.43
1085;28.37;1643.07
1086;26.03;1646.1
1087;29.03;1650.9
1088;27.67;1652.5
1089;28.73;1650.17
1090;28.07;1653.1
1091;28.03;1651.33
1092;30.7;1654.23
1093;27.1;1751.73
1094;29.33;1658.1
1095;29.13;1658.77
1096;28.77;1660.77
1097;28.7;1662.43
1098;28.5;1662.83
1099;27.67;1663.8
1100;28.7;1666.4
1101;28.4;1667.23
1102;29.03;1668.93
1103;27.67;1670.8
1104;29.13;1673.8
1105;28.03;1672.73
1106;29.07;1676.53
1107;28.4;1676.5
1108;28.7;1678.07
1109;29.0;1680.33
1110;28.03;1776.5
1111;28.07;1684.1
1112;27.7;1685.57
1113;28.7;1684.97
1114;28.4;1686.07
1115;27.73;1688.37
1116;27.7;1786.23
1117;28.1;1693.43
1118;28.5;1788.57
1119;27.37;1694.6
1120;28.43;1697.47
1121;28.7;1713.3
1122;28.4;1713.87
1123;29.43;1714.23
1124;27.73;1708.2
1125;28.07;1705.5
1126;28.37;1707.53
1127;28.03;1707.2
1128;29.03;1710.13
1129;28.33;1720.4
1130;28.03;1712.9
1131;28.1;1712.2
1132;27.03;1714.27
1133;28.37;1715.27
1134;27.73;1717.0
1135;28.07;1718.47
1136;28.33;1720.37
1137;28.07;1721.27
1138;27.73;1722.2
1139;27.0;1723.9
1140;28.33;1727.0
1141;29.0;1728.03
1142;27.7;1728.57
1143;28.03;1730.5
1144;28.43;1731.93
1145;28.37;1734.37
1146;28.73;1734.97
1147;28.43;1737.53
1148;28.0;1737.57
1149;29.4;1740.0
1150;27.7;1741.6
1151;28.37;1741.3
1152;29.03;1743.97
1153;29.07;1745.97
1154;27.7;1747.27
1155;28.67;1749.67
1156;27.7;1761.73
1157;28.4;1766.6
1158;26.67;1767.33
1159;28.7;1762.7
1160;27.7;1756.03
1161;27.43;1852.8
1162;28.37;1758.87
1163;27.03;1760.63
1164;27.67;1867.4
1165;27.37;1764.13
1166;27.37;1765.97
1167;29.0;1766.97
1168;28.1;1767.87
1169;28.67;1769.97
1170;27.4;1769.8
1171;28.73;1773.03
1172;28.37;1773.27
1173;27.33;1774.37
1174;28.1;1776.53
1175;29.0;1778.13
1176;28.4;1779.17
1177;27.4;1781.37
1178;28.43;1782.6
1179;28.73;1784.7
1180;27.73;1785.4
1181;29.03;1788.2
1182;28.43;1804.1
1183;27.4;1897.2
1184;28.43;1807.0
1185;29.33;1794.63
1186;28.37;1898.53
1187;27.47;1796.77
1188;28.0;1812.83
1189;28.4;1815.1
1190;28.73;1817.5
1191;29.4;1805.7
1192;28.1;1805.07
1193;29.67;1809.83
1194;27.37;1809.43
1195;29.03;1821.23
1196;28.1;1824.8
1197;28.7;1827.1
1198;29.07;1819.17
1199;29.03;1814.87
1200;28.07;1814.87
1201;27.7;1817.4
1202;27.73;1818.77
1203;28.77;1820.47
1204;27.7;1821.7
1205;28.4;1824.03
1206;27.03;1824.73
1207;26.03;1825.27
1208;28.07;1827.67
1209;28.07;1828.37
1210;28.03;1831.47
1211;29.0;1830.13
1212;28.73;1832.47
1213;26.7;1834.17
1214;27.37;1835.53
1215;28.37;1837.3
1216;28.03;1838.6
1217;29.43;1839.9
1218;28.4;1842.17
1219;29.03;1843.17
1220;30.07;1846.47
1221;28.4;1847.43
1222;29.1;1847.4
1223;28.1;1947.97
1224;28.17;1850.4
1225;28.8;1852.07
1226;28.1;1854.1
1227;28.4;1854.77
1228;28.03;1856.77
1229;28.03;1859.17
1230;29.03;1860.23
1231;27.7;1860.2
1232;26.73;1862.87
1233;27.7;1864.23
1234;28.67;1866.23
1235;28.0;1867.97
1236;27.37;1868.93
1237;27.67;1968.8
1238;28.0;1888.3
1239;29.07;1887.2
1240;29.0;1890.87
1241;28.7;1877.27
1242;27.37;1878.97
1243;27.77;1879.0
1244;28.67;1897.03
1245;28.07;1898.37
1246;28.07;1998.53
1247;28.03;1884.9
1248;28.03;1887.93
1249;28.37;1898.53
1250;27.37;1892.47
1251;28.7;1906.53
1252;28.33;1908.9
1253;28.4;1907.93
1254;28.07;1894.27
1255;29.07;1896.3
1256;28.03;1897.33
1257;28.7;1899.2
1258;28.03;1900.47
1259;27.7;1902.23
1260;29.43;1903.23
1261;27.77;1905.5
1262;28.37;1923.0
1263;29.4;1923.97
1264;28.43;1926.7
1265;28.0;1911.93
1266;28.07;1913.3
1267;27.0;1919.63
1268;28.07;1931.93
1269;28.03;1933.63
1270;28.73;1930.03
1271;28.77;1921.33
1272;28.73;1922.3
1273;28.07;1932.07
1274;28.33;1933.77
1275;28.33;1942.67
1276;27.73;1945.03
1277;28.07;1935.97
1278;27.43;1931.87
1279;28.1;1931.93
1280;28.03;1933.7
1281;27.73;1933.0
1282;26.0;1934.83
1283;28.37;1937.13
1284;27.0;1937.7
1285;28.07;1941.8
1286;28.47;1942.17
1287;28.07;1943.33
1288;28.03;1945.53
1289;28.7;1947.83
1290;27.37;1947.1
1291;28.33;1949.03
1292;27.4;2048.93
1293;28.77;1952.7
1294;28.43;1954.8
1295;27.37;1955.17
1296;27.7;1955.07
1297;29.43;1959.87
1298;27.07;1958.37
1299;29.03;1961.47
1300;27.7;1961.87
