n;Lista wiązana;Tablica dynamiczna
34500;34;51777
34600;32;51861
34700;32;52046
34800;28;52228
34900;28;52346
35000;32;52571
35100;30;53109
35200;30;52808
35300;30;52991
35400;28;54082
35500;34;53259
35600;34;53398
35700;30;54296
35800;186;53764
35900;28;53907
36000;68;54685
36100;74;54141
36200;70;55041
36300;68;54491
36400;150;55991
36500;70;57849
36600;72;55180
36700;32;55807
36800;30;55223
36900;34;55418
37000;68;55504
37100;30;55684
37200;30;55867
37300;30;55977
37400;32;56110
37500;30;56278
37600;32;56452
37700;34;56651
37800;40;58241
37900;28;56897
38000;30;57144
38100;34;58023
38200;70;59112
38300;32;57505
38400;32;57634
38500;28;58527
38600;26;57965
38700;30;58314
38800;28;58970
38900;32;58364
39000;30;58531
39100;36;58702
39200;108;58860
39300;36;63601
39400;108;59168
39500;28;59360
39600;30;59557
39700;30;59752
39800;32;60090
39900;30;60712
40000;28;60006
40100;30;60219
40200;34;60413
40300;34;60528
40400;34;60766
40500;38;61685
40600;28;61460
40700;34;61185
40800;32;61254
40900;32;61402
41000;32;61599
41100;34;61755
41200;30;61904
41300;32;62034
41400;36;62136
41500;30;63129
41600;30;62467
41700;30;64407
41800;74;63683
41900;26;62991
42000;26;63100
42100;92;63190
42200;28;64877
42300;36;63471
42400;28;63605
42500;30;63854
42600;32;64312
42700;38;64863
42800;30;64366
42900;30;64504
43000;34;64702
43100;30;65304
43200;28;66480
43300;28;65094
43400;32;65238
43500;80;65445
43600;32;65581
43700;80;66484
43800;32;65878
43900;36;66007
44000;40;66234
44100;28;66629
44200;30;67201
44300;28;68227
44400;64;66875
44500;28;66920
44600;152;67814
44700;30;72228
44800;38;67339
44900;28;67509
45000;36;68705
45100;94;68043
45200;34;68221
45300;34;68272
45400;34;68579
45500;30;69457
45600;36;68725
45700;44;70999
45800;30;68927
45900;30;70259
46000;70;69380
46100;34;70382
46200;34;69514
46300;30;69784
46400;32;70592
46500;30;70103
46600;34;70920
46700;30;70739
46800;68;70669
46900;34;70617
47000;34;72336
47100;26;74763
47200;32;71868
47300;132;74099
47400;64;71497
47500;108;72428
47600;32;72143
47700;66;72464
47800;118;72583
47900;32;72338
48000;32;72435
48100;30;72712
48200;118;72653
48300;32;73672
48400;32;73872
48500;32;73032
48600;30;73423
48700;40;76153
48800;30;73919
48900;30;73579
49000;32;73824
49100;32;75220
49200;28;75297
49300;34;74307
49400;30;74448
49500;30;74550
49600;32;75078
49700;32;75752
49800;64;75022
49900;38;77959
