n;Lista wiązana;Tablica dynamiczna
179;408.13;22.37
180;410.13;24.7
181;412.03;22.73
182;414.37;23.0
183;416.13;24.1
184;418.1;25.0
185;420.37;23.7
186;423.5;23.67
187;423.87;24.7
188;427.2;23.8
189;429.8;23.03
190;430.77;24.03
191;432.8;22.37
192;436.1;23.03
193;437.1;25.7
194;440.43;24.03
195;441.83;23.03
196;444.17;22.73
197;444.57;25.7
198;446.57;24.03
199;450.53;22.73
200;452.63;23.37
201;454.17;25.73
202;456.9;25.0
203;457.83;23.67
204;459.6;24.67
205;462.1;22.33
206;464.53;23.33
207;466.13;22.7
208;468.13;23.77
209;470.17;24.1
210;472.9;23.33
211;474.27;22.33
212;475.83;22.73
213;478.27;23.47
214;480.9;24.67
215;481.87;25.73
216;484.3;24.07
217;488.37;22.37
218;488.93;22.7
219;491.93;23.77
220;492.97;23.4
221;494.27;23.4
222;497.03;25.43
223;500.63;24.4
224;501.67;24.47
225;504.33;23.0
226;504.7;23.67
227;506.17;24.33
228;509.7;23.37
229;511.67;25.33
230;515.73;25.0
231;516.37;24.33
232;516.97;24.03
233;519.97;24.7
234;523.73;24.07
235;523.67;24.33
236;525.03;21.67
237;529.07;24.73
238;530.33;24.0
239;532.8;23.33
240;534.63;24.07
241;536.87;24.7
242;538.77;24.67
243;544.27;23.03
244;547.97;23.8
245;544.5;23.37
246;549.4;25.37
247;549.03;24.03
248;553.37;24.4
249;553.53;24.37
250;554.4;24.73
251;559.8;24.07
252;558.1;23.33
253;561.47;23.7
254;563.43;23.37
255;591.37;23.77
256;567.43;1780.37
257;570.67;23.7
258;571.03;23.33
259;572.43;22.4
260;575.5;24.03
261;577.77;23.37
262;578.73;24.37
263;584.7;23.33
264;584.43;24.33
265;586.5;23.33
266;588.77;22.7
267;590.47;25.33
268;590.1;23.4
269;595.43;22.73
270;596.1;26.47
271;599.57;23.0
272;599.77;25.73
273;602.1;24.07
274;605.13;24.7
275;606.87;22.43
276;607.93;25.03
277;610.57;24.73
278;614.27;25.33
279;615.87;25.37
280;618.13;24.0
281;616.8;25.0
282;622.7;22.73
283;623.73;23.03
284;627.13;22.0
285;627.17;25.03
286;628.53;24.43
287;632.27;23.73
288;632.6;22.43
289;641.53;24.7
290;639.5;26.37
291;639.53;22.4
292;641.47;24.1
293;644.13;22.4
294;644.8;24.03
295;647.5;24.03
296;648.13;24.43
297;652.47;23.83
298;653.8;25.43
299;655.83;24.4
300;657.57;24.7
301;660.23;25.37
302;662.23;23.37
303;663.9;24.37
304;666.93;24.4
305;669.0;23.33
306;674.73;23.33
307;672.0;24.67
308;676.43;22.7
309;678.67;23.33
310;778.73;24.73
311;678.87;23.4
312;682.6;24.37
313;685.97;23.37
314;688.3;24.07
315;688.97;25.07
316;691.3;25.0
317;694.2;24.33
318;697.37;23.33
319;697.7;21.77
320;699.93;23.67
321;700.0;23.67
322;704.97;22.03
323;803.87;23.0
324;708.0;23.0
325;710.13;23.37
326;714.73;24.8
327;715.27;25.4
328;715.93;23.33
329;719.43;22.07
330;720.67;24.03
331;723.4;22.37
332;724.63;24.03
333;726.6;23.77
334;729.5;25.7
335;730.43;23.37
336;732.43;22.7
337;735.1;24.4
338;740.53;23.07
339;737.73;25.67
340;739.17;22.0
341;744.4;22.07
342;747.77;23.7
343;747.7;24.4
344;753.07;24.07
345;749.73;23.73
346;753.4;23.67
347;758.13;24.37
348;757.47;24.03
349;759.8;23.4
350;761.1;23.73
351;763.53;24.0
352;766.4;22.4
353;767.17;24.33
354;769.63;23.8
355;770.87;23.4
356;774.83;22.67
357;775.23;25.03
358;777.4;25.43
359;781.2;24.03
360;783.23;24.07
361;784.83;23.37
362;787.17;21.7
363;791.77;22.43
364;790.53;24.07
365;792.47;24.43
366;794.9;25.4
367;803.17;24.37
368;799.17;22.03
369;800.13;24.1
370;801.57;23.33
371;807.83;23.67
372;806.2;22.07
373;812.27;22.73
374;811.8;23.73
375;813.5;23.73
376;815.53;24.03
377;819.87;22.67
378;914.73;24.4
379;822.97;23.67
380;825.67;22.03
381;826.23;25.0
382;831.27;24.1
383;828.77;25.03
384;830.27;24.0
385;833.17;24.1
386;836.57;23.67
387;838.63;23.7
388;843.87;25.1
389;841.93;23.37
390;843.97;24.1
391;846.33;23.67
392;848.0;23.7
393;851.57;23.73
394;852.67;23.33
395;854.63;24.73
396;857.53;22.4
397;859.33;24.03
398;861.0;25.0
399;862.57;25.07
400;864.37;23.33
401;867.67;22.4
402;867.93;24.07
403;870.07;24.0
404;874.0;23.37
405;875.6;23.37
406;877.33;23.0
407;878.67;22.67
408;880.23;23.67
409;883.3;23.7
410;886.8;22.37
411;886.97;24.7
412;889.03;22.43
413;892.7;24.0
414;894.63;24.03
415;894.77;24.13
416;900.7;23.33
417;901.6;25.8
418;902.67;24.7
419;904.7;23.03
420;907.13;24.13
421;908.7;22.73
422;910.47;22.73
423;912.8;22.67
424;915.4;24.73
425;917.43;23.73
426;920.83;23.67
427;921.7;26.43
428;923.33;25.07
429;924.4;25.1
430;928.07;24.07
431;929.17;24.0
432;931.47;24.07
433;933.1;23.03
434;935.7;23.7
435;937.13;24.4
436;940.8;24.0
437;942.73;25.07
438;946.1;24.4
439;946.83;24.07
440;947.07;23.4
441;948.8;24.13
442;951.43;23.43
443;953.8;24.1
444;954.9;25.43
445;957.87;25.37
446;959.4;22.37
447;962.43;23.73
448;965.63;23.33
449;966.73;22.03
450;974.53;22.7
451;971.2;22.73
452;971.87;23.73
453;975.83;23.7
454;976.47;25.7
455;978.63;23.73
456;981.5;24.03
457;981.87;23.7
458;984.5;23.03
459;987.3;23.33
460;989.2;24.1
461;992.17;23.47
462;994.2;23.0
463;996.23;24.37
464;998.0;24.33
465;999.83;23.7
466;1004.23;25.0
467;1004.5;24.07
468;1011.23;23.77
469;1009.73;25.07
470;1009.63;22.7
471;1013.0;24.0
472;1013.8;24.73
473;1016.17;24.43
474;1019.67;23.33
475;1020.63;24.37
476;1023.53;24.4
477;1025.97;24.7
478;1028.57;24.07
479;1030.67;25.33
480;1031.93;24.67
481;1034.73;23.33
482;1035.9;25.0
483;1039.37;23.4
484;1041.67;23.33
485;1046.63;24.43
486;1045.0;23.33
487;1046.3;23.67
488;1047.57;24.8
489;1050.93;24.07
490;1054.23;23.43
491;1153.77;24.37
492;1059.0;24.13
493;1062.33;24.7
494;1062.7;25.43
495;1065.67;23.43
496;1068.0;23.77
497;1071.03;23.33
498;1073.1;23.67
499;1073.77;23.0
500;1076.4;22.7
501;1082.4;25.03
502;1086.77;22.03
503;1088.37;24.4
504;1090.37;23.73
505;1091.33;24.73
506;1092.37;23.67
507;1096.8;23.37
508;1098.3;23.73
509;1099.67;23.77
510;1108.07;25.67
511;1190.27;22.0
512;1105.77;3346.0
513;1108.1;23.73
514;1211.47;23.7
515;1114.63;23.4
516;1114.8;25.07
517;1116.1;24.67
518;1122.07;22.37
519;1115.7;22.7
520;1117.4;23.1
521;1121.03;24.07
522;1122.43;24.0
523;1123.8;25.33
524;1126.87;24.33
525;1128.3;24.37
526;1130.87;23.7
527;1133.5;24.13
528;1135.43;23.73
529;1135.4;22.37
530;1140.2;24.07
531;1141.5;24.7
532;1151.5;23.7
533;1149.43;24.37
534;1150.13;24.0
535;1147.67;24.0
536;1148.87;23.67
537;1151.87;24.03
538;1154.73;24.73
539;1157.87;22.7
540;1158.6;23.7
541;1161.6;24.0
542;1168.57;23.0
543;1164.8;24.73
544;1169.97;23.37
545;1175.53;24.07
546;1170.5;23.33
547;1174.93;22.37
548;1176.23;24.4
549;1179.97;22.37
550;1182.77;22.83
551;1185.27;24.37
552;1188.0;24.03
553;1192.2;24.1
554;1192.3;23.33
555;1195.23;23.67
556;1196.57;22.77
557;1198.67;22.37
558;1200.3;23.07
559;1204.47;23.03
560;1205.0;23.67
561;1207.93;23.4
562;1215.53;24.07
563;1210.3;23.03
564;1213.97;22.03
565;1217.47;23.73
566;1318.43;24.4
567;1219.67;22.67
568;1221.67;24.03
569;1224.57;24.03
570;1226.27;23.1
571;1230.03;24.33
572;1231.97;24.7
573;1234.33;24.03
574;1237.1;23.67
575;1240.87;22.37
576;1242.0;23.73
577;1248.43;26.0
578;1244.2;23.7
579;1250.7;22.37
580;1248.63;23.4
581;1255.07;24.07
582;1257.37;23.1
583;1262.07;24.33
584;1262.43;24.03
585;1265.3;24.0
586;1267.37;23.73
587;1271.07;22.73
588;1367.97;24.4
589;1272.7;24.8
590;1275.77;25.1
591;1277.77;23.4
592;1280.87;23.0
593;1282.63;22.43
594;1281.7;25.03
595;1286.13;21.33
596;1288.13;24.1
597;1290.73;22.37
598;1293.43;23.37
599;1294.17;23.03
600;1295.83;23.03
601;1299.13;23.77
602;1301.1;24.37
603;1304.13;24.37
604;1304.8;24.03
605;1307.17;23.03
606;1308.13;24.1
607;1309.47;24.37
608;1313.2;23.73
609;1314.87;23.7
610;1318.43;23.4
611;1419.7;24.03
612;1321.9;23.7
613;1324.5;25.03
614;1325.5;23.67
615;1329.8;22.07
616;1331.83;22.37
617;1334.03;24.77
618;1336.73;24.03
619;1341.9;23.43
620;1440.73;23.67
621;1343.83;22.4
622;1343.2;24.33
623;1346.9;23.77
624;1349.23;24.33
625;1350.23;24.67
626;1353.67;22.67
627;1355.5;23.73
628;1355.83;24.33
629;1360.2;23.03
630;1363.3;21.67
631;1362.53;23.43
632;1364.0;23.37
633;1370.27;23.67
634;1368.23;24.0
635;1372.0;23.77
636;1373.23;23.43
637;1380.0;23.4
638;1379.0;24.33
639;1380.67;24.03
640;1382.27;23.37
641;1384.93;23.07
642;1386.2;23.4
643;1389.23;22.37
644;1392.37;24.8
645;1393.47;24.07
646;1392.6;23.67
647;1396.5;22.73
648;1398.6;25.03
649;1401.53;24.07
650;1402.67;23.07
651;1404.8;24.33
652;1407.43;25.37
653;1407.97;22.67
654;1409.63;23.7
655;1414.7;24.03
656;1417.37;22.7
657;1417.6;26.03
658;1419.33;23.03
659;1421.73;23.67
660;1424.47;24.73
661;1427.07;23.0
662;1429.67;22.73
663;1430.6;23.43
664;1432.7;25.43
665;1434.07;23.03
666;1436.5;24.03
667;1438.47;23.33
668;1439.83;24.73
669;1443.77;24.67
670;1446.37;24.03
671;1448.0;24.03
672;1449.6;24.73
673;1455.6;23.2
674;1457.63;22.0
675;1461.4;25.07
676;1464.87;23.73
677;1466.23;24.73
678;1468.57;23.03
679;1469.87;24.47
680;1474.1;23.03
681;1575.0;23.73
682;1474.9;24.67
683;1478.73;21.67
684;1480.73;24.03
685;1482.4;23.03
686;1486.03;22.37
687;1489.07;23.0
688;1492.1;23.73
689;1490.83;23.73
690;1494.5;22.37
691;1595.67;23.77
692;1497.47;25.03
693;1501.3;23.07
694;1508.33;23.33
695;1509.67;23.0
696;1513.33;23.7
697;1517.67;21.7
698;1522.03;23.67
699;1522.07;23.03
700;1524.0;24.37
701;1523.97;24.37
702;1528.2;23.37
703;1531.57;24.0
704;1536.27;22.67
705;1662.9;22.67
706;1533.7;25.33
707;1536.73;23.37
708;1540.1;25.43
709;1542.33;24.8
710;1543.67;23.67
711;1546.0;25.03
712;1545.93;24.07
713;1547.7;23.7
714;1551.33;22.7
715;1553.97;22.73
716;1698.17;25.03
717;1555.93;23.67
718;1558.27;23.37
719;1562.7;23.37
720;1564.03;24.07
721;1564.67;25.0
722;1566.97;22.73
723;1575.87;24.07
724;1572.73;24.37
725;1575.03;23.03
726;1577.93;24.13
727;1581.0;23.73
728;1584.27;22.33
729;1585.67;23.0
730;1587.57;23.37
731;1591.17;24.43
732;1591.53;24.07
733;1592.03;24.67
734;1597.07;23.73
735;1598.37;23.67
736;1600.4;23.07
737;1602.43;24.73
738;1609.1;22.7
739;1610.7;24.33
740;1614.77;24.07
741;1619.87;23.7
742;1711.5;22.73
743;1620.7;25.37
744;1623.67;24.1
745;1626.0;23.73
746;1628.87;23.03
747;1629.77;24.7
748;1632.53;23.37
749;1634.3;22.43
750;1637.67;22.77
751;1641.03;23.03
752;1642.27;24.67
753;1645.43;22.7
754;1648.57;22.67
755;1650.1;24.03
756;1650.47;23.67
757;1653.27;23.73
758;1656.17;23.7
759;1661.47;25.03
760;1663.53;24.0
761;1804.77;24.07
762;1666.07;22.43
763;1669.13;22.77
764;1669.47;23.67
765;1673.8;23.73
766;1814.77;24.0
767;1679.53;24.07
768;1680.1;25.4
769;1680.83;25.8
770;1682.8;24.37
771;1685.77;23.8
772;1687.57;24.7
773;1686.53;24.07
774;1691.5;22.73
775;1790.37;23.07
776;1698.27;23.33
777;1695.23;24.03
778;1697.93;22.67
779;1700.2;22.67
780;1703.57;23.47
781;1703.93;25.0
782;1706.27;22.37
783;1710.57;24.0
784;1710.87;23.37
785;1714.5;23.13
786;1716.57;23.73
787;1717.97;23.0
788;1725.2;24.4
789;2164.2;24.33
790;1726.83;24.4
791;1730.1;24.4
792;1732.6;22.37
793;1736.0;23.07
794;1737.2;25.4
795;1738.57;24.7
796;1849.27;23.07
797;1744.97;22.37
798;1746.3;24.13
799;1751.33;24.0
800;1753.3;23.13
801;1754.63;22.67
802;1755.27;23.83
803;1757.97;23.37
804;1760.77;24.33
805;1761.6;24.4
806;1766.63;24.07
807;1765.17;23.7
808;1768.03;24.07
809;1769.93;23.37
810;1773.0;23.4
811;1776.67;22.7
812;1780.47;22.7
813;1779.13;24.33
814;1781.97;25.33
815;1784.7;24.03
816;1787.07;23.43
817;1789.73;23.43
818;1791.1;23.4
819;1792.73;25.03
820;1796.07;24.47
821;1798.23;24.0
822;1800.0;23.67
823;1803.13;22.73
824;1801.6;23.7
825;1805.4;22.67
826;1807.1;24.07
827;1809.57;24.4
828;1811.43;24.47
829;1812.1;23.77
830;1813.7;24.03
831;1818.2;22.0
832;1817.8;25.37
833;1822.77;23.67
834;1823.5;23.67
835;1825.87;24.33
836;1828.0;22.73
837;1830.8;22.8
838;1831.83;23.37
839;1835.37;25.37
840;1836.53;23.07
841;1839.17;23.4
842;1840.03;24.37
843;1843.2;23.7
844;1847.17;23.03
845;1851.77;22.0
846;1851.83;24.37
847;1853.6;26.03
848;1856.8;23.07
849;1857.47;24.7
850;1860.1;24.77
851;1863.6;22.67
852;1864.57;22.03
853;1865.47;24.07
854;1878.47;23.7
855;1890.37;24.67
856;1892.67;25.33
857;1881.63;24.0
858;1879.73;23.7
859;1883.17;23.07
860;1884.17;24.37
861;1896.13;25.13
862;1889.2;23.77
863;1892.5;23.73
864;1893.83;24.07
865;1895.2;23.7
866;1899.63;24.13
867;1999.1;22.43
868;1902.93;24.73
869;1904.53;22.7
870;1906.6;24.03
871;1909.27;24.4
872;1910.57;22.77
873;1912.6;23.77
874;1915.9;23.37
875;1917.93;23.37
876;1918.63;23.73
877;1922.57;25.0
878;1924.3;22.03
879;1927.07;23.03
880;1929.0;24.67
881;2030.67;24.33
882;1932.27;24.03
883;1933.67;23.67
884;1936.3;25.13
885;1939.3;23.07
886;1940.47;25.03
887;1941.4;22.43
888;1945.03;24.03
889;1945.77;23.0
890;1947.37;23.37
891;1951.37;23.7
892;2050.57;25.37
893;1952.37;24.07
894;1956.37;22.67
895;1958.33;23.07
896;1960.3;22.73
897;1963.6;23.73
898;1964.3;23.43
899;1966.13;25.0
900;1968.9;23.33
901;1971.53;22.73
902;1972.5;23.7
903;1973.1;24.13
904;1976.33;24.67
905;1979.2;22.7
906;1980.9;24.7
907;1983.23;25.07
908;1984.9;22.0
909;1987.1;24.13
910;1991.83;24.7
911;1992.6;24.37
912;1994.53;23.7
913;1995.07;24.5
914;1997.97;23.67
915;1999.03;22.33
916;2003.2;24.0
917;2003.8;24.07
918;2005.37;24.43
919;2006.87;22.0
920;2011.57;24.67
921;2013.9;23.7
922;2013.77;25.07
923;2017.13;22.73
924;2121.7;24.73
925;2020.17;25.0
926;2023.0;23.07
927;2023.53;25.4
928;2028.2;22.47
929;2029.13;23.73
930;2034.23;29.07
931;2031.5;27.0
932;2036.43;25.03
933;2132.03;24.37
934;2040.17;25.07
935;2041.13;25.33
936;2046.53;28.73
937;2045.63;27.4
938;2046.57;27.37
939;2049.87;26.7
940;2051.3;27.07
941;2055.27;27.37
942;2056.47;27.1
943;2058.5;27.7
944;2059.9;23.7
945;2064.27;21.33
946;2065.93;23.33
947;2169.1;23.37
948;2070.23;24.0
949;2071.0;24.7
950;2072.3;23.03
951;2073.83;23.37
952;2075.23;22.77
953;2079.3;24.7
954;2080.93;24.07
955;2083.87;23.37
956;2084.97;23.37
957;2087.63;24.77
958;2091.0;24.7
959;2092.6;23.47
960;2095.97;23.73
961;2096.03;24.8
962;2099.77;24.37
963;2100.3;24.67
964;2102.73;24.43
965;2105.63;22.7
966;2105.63;27.0
967;2108.43;26.7
968;2112.33;23.37
969;2114.57;24.17
970;2116.4;24.33
971;2119.03;22.73
972;2122.07;23.7
973;2123.13;24.67
974;2124.63;24.7
975;2127.23;23.77
976;2129.73;23.0
977;2130.0;23.03
978;2133.43;23.73
979;2136.73;23.77
980;2137.67;23.73
981;2140.73;22.33
982;2143.77;24.33
983;2145.73;24.73
984;2148.03;22.7
985;2151.07;23.73
986;2152.47;24.7
987;2156.03;22.7
988;2156.33;23.07
989;2161.37;24.07
990;2162.73;24.07
991;2163.13;23.67
992;2164.67;24.1
993;2264.93;24.07
994;2169.03;23.67
995;2170.8;23.0
996;2175.47;23.07
997;2177.1;25.0
998;2179.43;23.37
999;2276.7;25.07
1000;2180.77;24.07
1001;2185.43;24.7
1002;2186.17;25.67
1003;2185.07;22.77
1004;2189.77;24.4
1005;2193.23;23.03
1006;2194.13;23.77
1007;2196.47;23.67
1008;2198.87;22.8
1009;2201.83;24.03
1010;2304.13;24.03
1011;2205.77;22.73
1012;2206.8;25.07
1013;2209.57;25.4
1014;2210.23;23.77
1015;2217.2;22.0
1016;2216.53;24.43
1017;2220.03;24.03
1018;2221.8;24.0
1019;2323.03;24.1
1020;2224.23;23.8
1021;2229.0;23.7
1022;2229.8;23.7
1023;2295.23;24.4
1024;2233.67;6581.73
1025;2236.43;22.7
1026;2239.6;24.7
1027;2239.67;25.4
1028;2243.5;23.07
1029;2246.37;23.67
1030;2246.6;25.07
1031;2248.53;23.33
1032;2252.9;25.03
1033;2255.5;24.77
1034;2255.37;25.03
1035;2259.8;25.33
1036;2261.83;25.07
1037;2263.53;24.37
1038;2263.6;24.37
1039;2266.63;23.07
1040;2269.3;24.07
1041;2269.77;24.0
1042;2274.7;22.07
1043;2275.3;25.03
1044;2278.9;25.0
1045;2279.47;24.1
1046;2281.93;22.7
1047;2282.03;24.73
1048;2286.57;22.03
1049;2289.3;23.77
1050;2290.03;23.7
1051;2291.47;24.33
1052;2295.37;24.0
1053;2294.97;25.03
1054;2296.97;23.0
1055;2297.63;23.37
1056;2302.57;22.77
1057;2303.97;24.4
1058;2307.37;23.7
1059;2309.7;23.7
1060;2311.3;26.47
1061;2314.67;23.47
1062;2315.4;24.03
1063;2318.4;24.4
1064;2317.4;24.67
1065;2322.33;24.1
1066;2323.97;23.7
1067;2324.5;24.67
1068;2329.4;23.33
1069;2328.37;25.4
1070;2332.67;23.73
1071;2334.03;23.4
1072;2438.2;23.4
1073;2338.17;24.4
1074;2340.53;23.37
1075;2342.37;23.33
1076;2344.67;23.67
1077;2345.07;24.03
1078;2348.77;23.37
1079;2349.13;23.73
1080;2354.9;24.1
1081;2356.2;23.37
1082;2356.17;24.0
1083;2358.47;22.4
1084;2362.5;23.1
1085;2467.03;24.43
1086;2366.2;22.07
1087;2366.1;23.1
1088;2369.37;24.33
1089;2370.73;23.73
1090;2374.47;23.4
1091;2375.87;24.77
1092;2377.57;23.03
1093;2379.27;23.77
1094;2382.27;24.07
1095;2383.5;23.07
1096;2386.17;24.1
1097;2387.9;22.37
1098;2489.73;24.07
1099;2390.93;24.07
1100;2398.9;25.37
1101;2394.9;25.07
1102;2396.97;24.7
1103;2398.87;24.03
1104;2401.9;23.03
1105;2405.83;23.0
1106;2406.47;24.67
1107;2507.27;23.73
1108;2410.77;23.13
1109;2412.57;23.77
1110;2641.03;23.73
1111;2520.77;23.77
1112;2417.97;24.33
1113;2422.27;22.73
1114;2518.5;23.7
1115;2424.53;22.33
1116;2427.57;21.73
1117;2428.43;25.1
1118;2430.23;23.03
1119;2431.9;22.07
1120;2437.9;24.37
1121;2642.57;25.47
1122;2438.3;25.37
1123;2440.97;24.37
1124;2442.43;24.0
1125;2546.33;25.03
1126;2447.13;22.67
1127;2545.57;24.0
1128;2450.3;23.03
1129;2553.83;24.4
1130;2454.93;24.73
1131;2458.17;23.1
1132;2457.9;23.73
1133;2462.1;23.0
1134;2464.67;22.83
1135;2465.4;22.8
1136;2468.77;22.37
1137;2469.93;23.73
1138;2472.33;23.4
1139;2474.77;26.73
1140;2475.1;22.7
1141;2478.2;24.0
1142;2479.47;24.37
1143;2483.3;24.77
1144;2580.53;22.7
1145;2486.43;23.73
1146;2487.67;25.03
1147;2490.8;23.67
1148;2491.93;22.43
1149;2584.53;22.7
1150;2498.03;23.4
1151;2498.77;23.33
1152;2502.07;25.33
1153;2506.97;23.17
1154;2506.03;22.37
1155;2509.03;24.1
1156;2512.4;22.77
1157;2511.6;24.37
1158;2519.03;23.33
1159;2520.4;22.33
1160;2522.43;24.7
1161;2525.07;25.07
1162;2524.7;23.67
1163;2530.43;24.03
1164;2531.5;24.33
1165;2533.8;22.67
1166;2534.83;24.37
1167;2538.8;23.0
1168;2539.53;23.0
1169;2539.13;26.03
1170;2544.17;23.37
1171;2545.93;24.07
1172;2546.57;23.03
1173;2548.6;24.67
1174;2550.53;24.37
1175;2552.83;24.37
1176;2554.43;24.33
1177;2555.4;23.73
1178;2557.83;25.1
1179;2582.53;23.0
1180;2588.97;24.07
1181;2565.57;24.37
1182;2573.13;22.7
1183;2594.93;24.03
1184;2594.63;23.7
1185;2574.0;23.7
1186;2584.87;24.73
1187;2587.9;24.03
1188;2605.57;23.07
1189;2594.83;23.4
1190;2588.23;24.4
1191;2684.03;24.03
1192;2588.13;22.4
1193;2589.5;23.7
1194;2590.43;25.03
1195;2598.53;22.73
1196;2691.87;23.77
1197;2596.6;23.4
1198;2695.8;22.7
1199;2600.73;22.4
1200;2604.33;21.67
1201;2603.93;24.67
1202;2608.93;24.33
1203;2610.5;23.67
1204;2612.63;24.0
1205;2615.6;23.73
1206;2615.63;25.07
1207;2619.27;25.03
1208;2717.87;24.37
1209;2622.1;22.73
1210;2625.67;23.07
1211;2626.3;23.4
1212;2628.27;24.43
1213;2630.57;23.67
1214;2631.6;24.0
1215;2636.33;23.4
1216;2726.9;23.37
1217;2638.37;25.33
1218;2639.27;22.0
1219;2643.63;23.37
1220;2646.67;24.0
1221;2646.27;23.73
1222;2655.13;23.67
1223;2652.73;24.7
1224;2652.93;25.03
1225;2655.47;22.77
1226;2658.63;24.03
1227;2659.7;22.07
1228;2662.67;23.37
1229;2664.33;23.8
1230;2671.57;24.37
1231;2668.07;23.37
1232;2670.43;23.4
1233;2675.93;25.0
1234;2674.3;23.0
1235;2675.03;23.77
1236;2677.57;25.67
1237;2681.67;23.07
1238;2683.43;23.43
1239;2685.8;23.37
1240;2687.03;23.4
1241;2687.73;25.4
1242;2690.83;24.03
1243;2691.97;24.07
1244;2695.1;25.03
1245;2699.2;23.67
1246;2700.73;24.07
1247;2705.8;23.67
1248;2702.03;24.37
1249;2705.63;24.73
1250;2707.83;23.07
1251;2709.1;24.33
1252;2711.83;23.03
1253;2714.03;25.37
1254;2715.43;24.13
1255;2717.8;24.4
1256;2719.17;24.07
1257;2722.13;23.7
1258;2724.13;25.4
1259;2726.2;23.4
1260;2817.47;22.0
1261;2731.43;23.7
1262;2730.57;24.03
1263;2734.13;23.73
1264;2735.9;24.7
1265;2738.27;25.73
1266;2742.3;24.03
1267;2741.53;26.07
1268;2744.1;23.1
1269;2747.3;23.7
1270;2747.97;23.43
1271;2752.6;23.03
1272;2753.43;24.33
1273;2755.47;22.4
1274;2758.3;23.03
1275;2758.43;22.37
1276;2761.9;22.33
1277;2763.2;25.03
1278;2765.3;24.7
1279;2766.83;24.37
1280;2769.23;24.0
1281;2769.5;24.1
1282;2773.5;23.1
1283;2776.27;24.33
1284;2778.67;23.67
